Unnamed: 0,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
3509,0,56.0,1,1,11.0,2,2,2,4.0,1,3.0,0,2.0,1,4,0,1.0,2,22713.0
3961,0,38.0,1,1,26.0,2,2,4,4.0,0,4.0,1,6.0,0,4,0,2.0,1,21700.0
3275,1,32.0,0,1,22.0,3,2,4,4.0,0,3.0,0,3.0,0,4,1,3.0,1,21288.0
3062,0,26.0,1,1,9.0,3,2,4,2.0,0,5.0,3,2.0,0,2,1,3.0,1,22102.0
1096,0,40.0,1,2,12.0,3,2,2,3.0,4,3.0,2,2.0,1,3,1,1.0,0,31437.0
1563,0,46.0,0,1,6.0,3,2,2,4.0,3,5.0,1,3.0,1,1,1,1.0,3,25673.0
1519,0,35.0,1,1,14.0,2,2,2,1.0,0,3.0,1,2.0,0,5,1,1.0,1,17269.0
2845,0,57.0,0,3,13.0,2,1,3,3.0,4,5.0,0,2.0,0,3,1,1.0,0,31890.0
4092,0,47.0,1,3,7.0,3,1,4,4.0,3,5.0,1,3.0,0,1,1,3.0,3,29131.0
663,1,21.0,1,1,24.0,2,1,3,3.0,0,3.0,2,2.0,0,3,1,1.0,1,17693.0
3384,1,40.0,1,1,30.0,3,2,4,4.0,0,5.0,3,2.0,0,3,0,3.0,1,22582.0
61,0,38.0,0,1,35.0,2,1,2,3.0,1,3.0,2,2.0,0,3,1,0.0,2,17406.0
3673,0,41.0,1,1,15.0,2,1,4,4.0,1,5.0,1,4.0,1,1,0,1.0,2,25194.0
2456,0,32.0,1,1,33.0,2,2,3,4.0,0,3.0,1,3.0,0,3,0,2.0,1,21589.0
1099,0,45.0,1,1,6.0,1,2,3,3.0,3,4.0,1,2.0,0,3,1,1.0,3,22441.0
4175,0,39.0,0,3,9.0,2,2,3,5.0,1,3.0,1,5.0,0,5,1,2.0,2,23927.0
1373,0,38.0,0,1,14.0,3,1,2,4.0,1,4.0,1,2.0,1,1,1,0.0,2,17133.0
908,0,33.0,1,3,16.0,3,2,2,1.0,3,3.0,1,1.0,1,4,1,1.0,3,23380.0
188,0,34.0,0,1,8.0,2,2,2,4.0,1,3.0,0,2.0,0,4,0,0.0,2,24547.0
3011,0,35.0,1,3,9.0,2,2,3,4.0,1,3.0,3,3.0,0,5,0,1.0,2,24952.0
3750,0,32.0,0,3,14.0,3,1,4,4.0,3,5.0,1,4.0,0,1,1,3.0,3,28315.0
2112,0,38.0,1,3,15.0,3,2,3,4.0,0,4.0,1,1.0,0,4,0,2.0,1,17899.0
2106,1,35.0,0,1,31.0,2,1,3,3.0,0,4.0,1,2.0,1,3,1,1.0,1,17022.0
4162,0,38.0,1,1,7.0,3,1,3,5.0,0,5.0,1,4.0,0,4,0,2.0,1,22598.0
2986,0,39.0,1,1,7.0,2,0,3,4.0,3,3.0,3,6.0,1,2,0,2.0,3,26539.0
3910,0,40.0,1,1,13.0,3,2,3,5.0,3,5.0,1,6.0,0,4,1,1.0,3,28669.0
2421,1,41.0,0,3,15.0,2,2,2,5.0,4,3.0,1,1.0,0,5,1,1.0,0,21151.0
2822,1,35.0,0,3,26.0,3,2,4,3.0,1,3.0,3,2.0,1,2,1,3.0,2,23982.0
3988,0,37.0,1,1,13.0,2,1,3,2.0,0,3.0,1,5.0,0,1,0,1.0,1,21716.0
2880,1,34.0,1,1,17.0,3,2,3,6.0,0,3.0,1,2.0,0,5,0,1.0,1,22086.0
4661,0,39.0,1,3,10.0,2,2,3,4.0,1,3.0,3,2.0,1,3,1,1.0,2,25539.0
4615,0,54.0,1,3,9.0,3,2,3,4.0,4,3.0,1,8.0,0,3,1,1.0,0,33530.0
3470,0,33.0,1,3,14.0,3,2,4,4.0,1,3.0,0,6.0,0,5,1,2.0,2,27882.0
2772,0,34.0,0,3,17.0,3,2,3,5.0,1,3.0,3,5.0,0,3,1,2.0,2,23360.0
2768,0,31.0,1,1,35.0,3,1,4,4.0,1,3.0,0,3.0,0,3,0,3.0,2,24453.0
4585,0,35.0,1,1,17.0,2,2,3,4.0,0,4.0,1,3.0,0,1,1,2.0,1,20686.0
4837,1,35.0,1,3,16.0,3,2,3,4.0,3,3.0,1,6.0,0,3,1,2.0,3,23168.0
1760,0,49.0,0,1,16.0,2,1,2,3.0,2,5.0,2,1.0,1,3,0,1.0,4,33665.0
3211,0,38.0,1,1,10.0,2,1,3,4.0,1,4.0,3,5.0,0,4,1,1.0,2,22785.0
1776,0,32.0,1,3,13.0,2,2,3,4.0,1,3.0,1,2.0,0,3,1,0.0,2,20484.0
1526,0,35.0,0,3,5.0,2,2,3,3.0,3,5.0,1,2.0,0,4,0,0.0,3,24069.0
4640,0,32.0,0,1,7.0,2,1,4,4.0,1,5.0,1,3.0,0,5,1,1.0,2,22826.0
3205,1,37.0,1,1,22.0,2,2,3,4.0,1,3.0,1,2.0,0,4,0,1.0,2,23512.0
2287,0,36.0,0,1,24.0,2,2,3,3.0,1,3.0,3,3.0,0,3,0,1.0,2,22779.0
1872,0,30.0,1,3,18.0,1,1,2,3.0,1,3.0,3,1.0,0,1,1,1.0,2,21577.0
2748,0,40.0,1,1,7.0,3,2,3,3.0,3,3.0,1,2.0,0,3,1,1.0,3,28291.0
4337,0,31.0,0,3,29.0,2,1,4,4.0,3,5.0,1,2.0,0,1,1,2.0,3,27090.0
2998,0,28.0,1,1,14.0,3,0,3,5.0,1,5.0,3,2.0,0,3,1,1.0,2,25489.0
365,0,46.0,0,1,13.0,3,1,1,3.0,1,3.0,0,3.0,0,5,0,0.0,2,20258.0
4593,0,32.0,0,3,27.0,3,1,3,4.0,1,3.0,1,3.0,0,1,1,2.0,2,25610.0
1615,0,30.0,1,1,11.0,1,1,2,3.0,0,5.0,1,6.0,0,5,0,1.0,1,18204.0
4356,0,37.0,0,3,17.0,3,2,3,4.0,3,3.0,2,3.0,0,1,1,2.0,3,28658.0
1228,0,41.0,0,2,10.0,2,2,2,5.0,1,4.0,1,7.0,0,5,0,1.0,2,21430.0
2037,0,34.0,1,3,8.0,2,2,2,3.0,1,3.0,2,2.0,0,5,0,1.0,2,21274.0
3922,0,39.0,0,1,30.0,2,2,3,5.0,3,3.0,3,2.0,0,3,1,1.0,3,28204.0
1164,0,40.0,1,1,22.0,2,1,2,3.0,3,3.0,3,7.0,1,4,1,0.0,3,22945.0
4757,0,27.0,1,1,10.0,3,2,3,2.0,0,3.0,1,3.0,0,5,1,2.0,1,23098.0
2044,0,34.0,1,1,6.0,2,1,3,1.0,0,3.0,2,3.0,0,1,1,1.0,1,18280.0
3095,0,48.0,1,3,9.0,3,1,3,4.0,1,3.0,0,2.0,1,2,1,1.0,2,23215.0
1747,0,38.0,1,3,13.0,3,1,2,1.0,1,5.0,1,2.0,1,3,1,1.0,2,20605.0
1639,0,32.0,1,1,12.0,2,2,2,3.0,0,3.0,2,4.0,0,1,0,1.0,1,18038.0
1884,1,24.0,1,3,6.0,1,1,3,3.0,0,4.0,2,2.0,1,4,0,0.0,1,18202.0
433,0,46.0,1,3,16.0,3,1,3,4.0,3,3.0,0,3.0,1,2,1,1.0,3,24071.0
1741,1,47.0,0,1,35.0,2,2,2,3.0,3,4.0,1,2.0,1,3,1,0.0,3,26849.0
2778,0,46.0,1,1,15.0,2,2,4,4.0,1,3.0,0,2.0,0,3,1,1.0,2,22375.0
810,0,46.0,1,3,9.0,3,2,2,3.0,4,3.0,0,4.0,0,2,1,0.0,0,32465.0
2526,0,56.0,1,3,7.0,2,2,4,4.0,3,3.0,0,5.0,0,2,0,2.0,3,28917.0
2670,0,38.0,0,3,11.0,3,2,3,4.0,0,3.0,1,6.0,0,4,1,1.0,1,20855.0
2137,1,41.0,1,1,8.0,2,1,2,5.0,0,3.0,1,5.0,1,3,0,1.0,1,17778.0
842,1,28.0,1,1,18.0,2,1,3,3.0,0,3.0,0,2.0,1,4,1,0.0,1,17515.0
4481,0,35.0,1,3,9.0,2,2,3,4.0,1,3.0,3,3.0,0,5,0,2.0,2,24952.0
2774,0,44.0,0,1,17.0,2,1,3,5.0,1,3.0,1,3.0,0,3,0,1.0,2,23935.0
4377,1,27.0,1,1,31.0,1,2,4,6.0,0,3.0,2,3.0,1,3,0,2.0,1,21018.0
2566,1,57.0,1,1,21.0,2,1,4,4.0,0,4.0,0,2.0,1,5,1,2.0,1,23641.0
3375,0,31.0,0,1,16.0,3,1,4,4.0,1,3.0,3,2.0,1,3,1,3.0,2,23373.0
1505,0,43.0,1,1,8.0,3,1,3,1.0,0,3.0,1,2.0,0,1,1,2.0,1,17645.0
3181,0,42.0,1,1,14.0,3,0,3,4.0,1,3.0,3,8.0,0,3,1,1.0,2,23681.0
3490,0,45.0,1,1,27.0,2,2,3,4.0,0,4.0,3,3.0,0,5,1,2.0,1,22098.0
2866,1,20.0,1,2,9.0,1,2,3,5.0,0,3.0,2,3.0,0,3,1,2.0,1,21242.0
3833,0,32.0,0,1,7.0,2,2,3,6.0,1,5.0,1,3.0,0,1,1,2.0,2,23681.0
2017,1,42.0,0,1,25.0,3,2,2,1.0,0,3.0,1,7.0,1,3,0,0.0,1,17759.0
3940,1,33.0,0,1,23.0,2,1,4,6.0,0,5.0,3,3.0,1,4,0,1.0,1,22597.0
2920,0,25.0,1,1,24.0,2,2,4,5.0,0,4.0,0,3.0,0,3,1,2.0,1,20805.0
3054,0,28.0,1,1,12.0,1,2,3,5.0,3,3.0,1,3.0,1,3,0,1.0,3,31486.0
1727,0,40.0,1,1,8.0,3,2,2,3.0,2,3.0,1,1.0,0,5,1,0.0,4,34436.0
2658,1,31.0,1,1,10.0,1,1,3,4.0,0,5.0,3,7.0,1,4,1,2.0,1,21335.0
999,0,42.0,1,2,16.0,2,1,2,3.0,4,5.0,0,1.0,0,3,0,1.0,0,31799.0
4442,1,51.0,0,3,15.0,1,2,3,4.0,1,3.0,1,5.0,1,5,0,1.0,2,25474.0
172,0,36.0,0,1,9.0,3,2,1,3.0,0,4.0,2,5.0,0,4,1,0.0,1,17088.0
1002,0,35.0,0,1,24.0,2,2,2,3.0,3,3.0,3,3.0,0,3,0,0.0,3,24362.0
400,0,39.0,0,1,6.0,2,2,2,3.0,2,3.0,1,2.0,1,3,0,1.0,4,34197.0
4863,1,40.0,1,3,14.0,2,2,4,4.0,0,3.0,1,3.0,1,1,1,3.0,1,23212.0
3661,0,25.0,1,1,16.0,3,2,4,2.0,0,3.0,1,3.0,0,1,0,1.0,1,23079.0
903,0,29.0,1,1,13.0,2,2,2,3.0,1,3.0,1,2.0,1,3,0,0.0,2,21623.0
4013,0,45.0,0,1,30.0,3,2,4,4.0,1,4.0,1,6.0,0,3,0,2.0,2,20720.0
2851,0,46.0,1,1,17.0,2,2,4,4.0,0,3.0,0,5.0,0,5,1,1.0,1,21332.0
4693,1,52.0,1,1,11.0,2,2,3,4.0,0,3.0,1,2.0,1,1,0,1.0,1,21139.0
4554,0,25.0,0,1,11.0,2,2,3,5.0,0,3.0,1,2.0,0,3,0,2.0,1,21840.0
4248,0,46.0,1,1,15.0,2,2,4,4.0,1,3.0,1,2.0,0,3,1,1.0,2,22375.0
4677,0,35.0,1,3,17.0,2,1,3,4.0,0,3.0,1,3.0,1,1,0,2.0,1,20898.0
4183,0,37.0,1,1,13.0,2,2,3,4.0,0,3.0,1,2.0,0,5,1,2.0,1,21888.0
4510,0,36.0,1,1,7.0,2,1,3,2.0,0,3.0,2,5.0,0,3,1,2.0,1,21184.0
776,1,20.0,0,3,15.0,3,1,2,3.0,0,3.0,2,2.0,1,4,0,0.0,1,17323.0
506,0,37.0,1,1,9.0,2,2,2,3.0,3,3.0,0,2.0,0,2,1,0.0,3,24434.0
3736,0,40.0,0,3,27.0,2,2,3,4.0,1,3.0,1,4.0,0,3,1,1.0,2,22805.0
1285,0,46.0,0,3,32.0,2,2,3,4.0,1,4.0,3,1.0,0,4,1,2.0,2,22991.0
2837,0,35.0,0,3,11.0,3,1,4,4.0,1,3.0,0,2.0,0,2,1,1.0,2,25216.0
1138,0,50.0,0,1,26.0,3,2,2,3.0,4,3.0,1,3.0,1,4,1,1.0,0,26245.0
4156,0,42.0,1,1,26.0,2,2,3,4.0,1,5.0,1,4.0,0,1,0,1.0,2,21750.0
621,0,36.0,1,3,6.0,2,2,2,3.0,1,3.0,0,2.0,1,3,1,1.0,2,21201.0
2339,0,46.0,1,1,21.0,2,2,2,3.0,2,4.0,1,6.0,0,3,1,1.0,4,34081.0
2919,0,27.0,1,3,35.0,3,2,4,4.0,1,4.0,0,3.0,0,3,1,1.0,2,24950.0
424,0,57.0,1,3,35.0,3,2,2,4.0,4,3.0,1,4.0,0,3,0,0.0,0,29118.0
3282,1,43.0,0,3,19.0,2,2,3,4.0,4,5.0,2,2.0,1,5,1,2.0,0,32436.0
4412,0,23.0,1,1,13.0,3,2,4,4.0,0,3.0,1,2.0,0,1,1,2.0,1,21451.0
993,0,25.0,1,3,24.0,2,2,3,1.0,1,3.0,0,3.0,0,1,0,0.0,2,21232.0
2824,0,25.0,1,3,17.0,3,1,4,4.0,1,3.0,1,3.0,1,2,0,3.0,2,22938.0
1687,1,29.0,1,1,6.0,1,2,2,3.0,0,3.0,2,1.0,0,1,0,0.0,1,17058.0
2985,0,37.0,0,1,15.0,2,1,4,3.0,3,5.0,0,2.0,0,3,0,1.0,3,30391.0
2619,0,57.0,1,1,15.0,2,1,4,4.0,0,5.0,1,6.0,1,4,1,2.0,1,22935.0
371,0,29.0,1,1,29.0,2,2,2,3.0,0,3.0,2,1.0,0,3,1,0.0,1,17201.0
4057,0,31.0,1,1,25.0,2,1,4,4.0,0,3.0,3,3.0,0,1,1,3.0,1,21310.0
4826,1,27.0,1,1,14.0,3,1,3,5.0,3,5.0,1,2.0,1,4,1,2.0,3,21553.0
836,1,29.0,1,3,29.0,2,1,2,4.0,3,5.0,0,2.0,0,3,0,0.0,3,22336.0
1503,1,39.0,1,3,11.0,1,2,2,3.0,1,3.0,1,4.0,0,1,0,0.0,2,17086.0
1587,0,36.0,0,3,17.0,1,1,3,3.0,3,3.0,1,1.0,0,5,0,2.0,3,24738.0
4685,0,55.0,1,3,9.0,2,1,3,5.0,3,3.0,1,8.0,0,5,1,2.0,3,29364.0
3639,0,50.0,1,1,7.0,2,2,3,4.0,4,3.0,2,6.0,0,3,1,1.0,0,34057.0
3778,0,28.0,0,1,22.0,2,1,4,5.0,0,5.0,1,2.0,0,4,1,1.0,1,23452.0
4417,0,35.0,1,1,7.0,2,2,3,4.0,0,3.0,1,3.0,0,3,1,2.0,1,21369.0
3297,0,20.0,1,1,16.0,2,2,3,4.0,0,5.0,2,3.0,0,3,0,1.0,1,21230.0
3126,0,33.0,0,1,7.0,2,1,4,5.0,0,4.0,0,8.0,0,3,1,1.0,1,21010.0
106,0,50.0,0,1,6.0,2,1,3,3.0,2,4.0,0,4.0,1,2,0,2.0,4,33172.0
3699,1,34.0,1,3,23.0,2,0,4,4.0,3,5.0,3,4.0,1,5,0,1.0,3,27242.0
2289,0,28.0,1,1,8.0,2,2,3,4.0,0,4.0,1,1.0,0,1,0,2.0,1,18201.0
1204,1,48.0,0,3,13.0,3,1,3,3.0,0,3.0,1,3.0,1,4,1,1.0,1,17655.0
1232,0,35.0,1,1,33.0,2,2,2,3.0,1,3.0,1,3.0,0,5,0,1.0,2,21883.0
1077,1,29.0,1,1,6.0,1,2,3,4.0,0,5.0,2,7.0,0,3,0,2.0,1,17362.0
2867,0,31.0,0,3,29.0,2,1,4,4.0,3,5.0,0,2.0,0,2,1,1.0,3,27090.0
3418,0,28.0,0,3,9.0,2,2,3,6.0,1,3.0,3,5.0,0,4,1,2.0,2,23749.0
3945,0,45.0,1,1,17.0,2,2,3,4.0,1,3.0,1,4.0,1,3,0,2.0,2,25143.0
1107,0,38.0,0,2,16.0,2,2,3,3.0,1,3.0,1,4.0,0,3,0,2.0,2,21077.0
3115,0,35.0,1,1,17.0,2,2,3,4.0,0,4.0,1,3.0,0,2,1,1.0,1,20686.0
4643,0,36.0,1,1,32.0,3,1,3,4.0,3,3.0,1,3.0,1,3,0,2.0,3,29066.0
357,1,21.0,0,3,6.0,1,1,2,4.0,0,4.0,2,2.0,1,5,1,1.0,1,17174.0
4474,0,35.0,1,1,15.0,2,1,3,4.0,1,5.0,1,5.0,0,5,1,2.0,2,23799.0
3247,0,35.0,0,1,10.0,2,2,3,5.0,0,3.0,0,5.0,0,2,1,1.0,1,21657.0
372,0,35.0,1,1,15.0,2,2,3,4.0,1,4.0,3,1.0,0,2,1,2.0,2,21540.0
4166,0,30.0,1,1,22.0,2,2,3,4.0,0,3.0,2,3.0,0,3,1,2.0,1,21018.0
4473,0,39.0,1,1,9.0,3,2,4,4.0,0,3.0,1,8.0,1,4,0,3.0,1,21735.0
760,0,53.0,0,3,8.0,3,1,2,4.0,3,4.0,0,3.0,0,2,0,1.0,3,22525.0
3431,0,52.0,0,3,9.0,3,2,3,4.0,3,4.0,0,4.0,0,4,0,1.0,3,29274.0
2470,1,33.0,0,1,23.0,2,1,4,6.0,0,5.0,3,3.0,1,4,1,3.0,1,22597.0
1174,0,25.0,0,1,8.0,2,2,3,1.0,1,3.0,1,2.0,0,1,0,1.0,2,20206.0
2775,0,28.0,0,3,7.0,3,2,4,4.0,1,4.0,0,2.0,1,2,0,3.0,2,25027.0
3290,0,36.0,1,1,9.0,2,2,3,5.0,3,4.0,1,4.0,0,4,1,1.0,3,28952.0
1405,0,31.0,0,1,16.0,3,1,2,3.0,3,3.0,1,5.0,0,1,1,1.0,3,26031.0
1391,0,38.0,1,3,6.0,2,2,2,4.0,0,5.0,2,5.0,0,3,0,1.0,1,17858.0
4679,0,39.0,0,1,10.0,2,2,3,4.0,0,3.0,1,5.0,0,3,1,1.0,1,21499.0
3578,0,36.0,1,1,14.0,2,2,4,5.0,0,3.0,1,3.0,0,3,1,1.0,1,21368.0
2063,0,36.0,1,1,6.0,2,1,2,3.0,1,4.0,1,1.0,0,5,1,1.0,2,20228.0
3212,0,41.0,1,3,33.0,3,2,4,4.0,1,5.0,0,3.0,0,2,1,2.0,2,27074.0
1049,0,30.0,1,3,22.0,2,2,3,3.0,1,3.0,0,1.0,0,3,0,2.0,2,20301.0
2817,0,28.0,1,1,7.0,3,2,3,4.0,0,4.0,1,3.0,0,3,0,1.0,1,22494.0
3169,1,36.0,1,1,21.0,2,2,3,5.0,0,4.0,1,3.0,1,5,1,2.0,1,22421.0
4650,0,49.0,1,1,11.0,2,2,4,5.0,3,3.0,2,2.0,0,5,1,1.0,3,29677.0
4024,0,52.0,0,1,7.0,3,0,2,5.0,3,5.0,3,5.0,0,1,1,1.0,3,26162.0
4081,0,31.0,1,3,12.0,2,1,3,4.0,3,3.0,1,4.0,0,4,1,2.0,3,28097.0
1661,0,27.0,1,1,15.0,3,1,4,3.0,0,4.0,2,2.0,0,3,0,1.0,1,17279.0
1281,1,35.0,1,3,33.0,2,2,2,3.0,1,3.0,2,2.0,1,5,0,0.0,2,20813.0
4396,1,32.0,1,3,20.0,3,2,3,4.0,1,5.0,1,4.0,0,1,0,2.0,2,22911.0
3911,0,28.0,1,1,11.0,2,2,3,2.0,1,4.0,1,3.0,1,4,1,1.0,2,24820.0
1910,1,34.0,0,2,29.0,2,1,2,3.0,3,5.0,1,1.0,1,3,1,0.0,3,24950.0
1876,0,52.0,1,1,9.0,3,2,2,4.0,3,3.0,1,3.0,1,1,1,0.0,3,22969.0
23,0,21.0,1,1,21.0,2,2,3,3.0,0,3.0,2,2.0,0,3,1,1.0,1,16232.0
2078,1,55.0,1,3,8.0,3,2,2,3.0,1,3.0,2,5.0,0,1,1,0.0,2,20160.0
2119,0,53.0,1,1,29.0,2,1,3,3.0,4,3.0,2,7.0,0,5,1,1.0,0,29275.0
615,0,27.0,0,1,9.0,3,2,2,3.0,0,3.0,0,2.0,0,2,1,0.0,1,16706.0
1440,0,36.0,0,1,10.0,2,1,3,3.0,1,4.0,1,1.0,0,3,1,1.0,2,20131.0
1782,0,31.0,1,1,8.0,2,2,2,3.0,0,3.0,1,1.0,1,4,1,1.0,1,17695.0
3880,0,22.0,1,3,12.0,3,2,3,4.0,0,5.0,2,3.0,1,1,1,1.0,1,21058.0
3428,0,29.0,1,3,33.0,2,2,3,5.0,1,5.0,0,3.0,0,4,1,1.0,2,23402.0
2736,0,32.0,0,3,12.0,3,1,3,4.0,0,4.0,1,3.0,0,3,0,2.0,1,21467.0
3133,1,21.0,1,1,11.0,1,2,3,4.0,0,5.0,3,3.0,0,3,1,2.0,1,21651.0
3109,0,48.0,1,3,9.0,2,1,4,5.0,0,3.0,3,3.0,1,2,1,1.0,1,21972.0
4311,0,26.0,1,3,11.0,2,1,4,5.0,1,3.0,3,3.0,1,1,0,3.0,2,23165.0
2267,1,26.0,1,1,27.0,3,2,2,3.0,0,3.0,1,2.0,0,5,1,0.0,1,17377.0
731,1,20.0,1,1,17.0,3,1,3,4.0,0,5.0,2,2.0,1,3,0,1.0,1,17600.0
3008,0,46.0,1,3,9.0,1,2,3,6.0,1,3.0,3,2.0,0,5,0,1.0,2,25310.0
867,0,50.0,0,1,8.0,3,1,1,3.0,4,5.0,0,3.0,0,3,1,0.0,0,32856.0
3135,0,41.0,0,1,16.0,3,2,3,4.0,0,4.0,1,2.0,1,4,0,2.0,1,22295.0
3004,0,35.0,1,1,15.0,2,1,3,4.0,1,5.0,1,5.0,0,5,1,1.0,2,23799.0
3674,0,25.0,1,1,36.0,3,2,4,4.0,0,5.0,1,3.0,0,4,1,2.0,1,22585.0
2043,1,26.0,1,3,14.0,1,2,2,4.0,1,5.0,2,7.0,0,3,0,0.0,2,20326.0
4579,0,48.0,1,3,9.0,2,1,4,5.0,0,3.0,3,3.0,1,1,0,1.0,1,21972.0
2722,0,27.0,0,1,7.0,2,1,3,4.0,1,4.0,1,3.0,0,5,0,2.0,2,25075.0
3152,0,37.0,0,3,15.0,1,2,3,4.0,1,3.0,1,6.0,0,3,1,1.0,2,23757.0
1293,0,43.0,0,1,15.0,2,2,2,3.0,0,3.0,2,5.0,0,3,0,1.0,1,17438.0
2932,0,43.0,1,1,9.0,2,1,3,4.0,1,3.0,0,3.0,0,2,1,1.0,2,22767.0
3997,0,39.0,0,1,13.0,3,1,4,6.0,1,3.0,1,2.0,1,1,0,3.0,2,24007.0
3659,0,36.0,0,1,9.0,3,2,4,5.0,0,3.0,3,2.0,1,3,1,1.0,1,23608.0
2978,0,54.0,1,1,14.0,2,2,3,3.0,4,3.0,0,5.0,0,2,0,1.0,0,33492.0
448,0,40.0,1,1,12.0,2,0,3,3.0,4,3.0,3,1.0,0,5,1,2.0,0,28237.0
4226,0,32.0,1,1,9.0,2,2,3,4.0,0,3.0,1,2.0,1,4,1,2.0,1,21373.0
4507,0,37.0,1,1,7.0,2,1,3,4.0,1,4.0,1,2.0,0,5,1,2.0,2,23906.0
3256,0,44.0,0,1,34.0,2,1,3,4.0,3,5.0,0,2.0,0,4,0,1.0,3,29498.0
2132,1,20.0,1,3,8.0,3,1,2,4.0,0,3.0,2,2.0,0,4,1,0.0,1,17044.0
2533,1,47.0,1,3,16.0,3,2,4,5.0,3,3.0,3,3.0,0,5,0,2.0,3,28297.0
1673,0,40.0,1,1,25.0,3,2,1,3.0,1,3.0,1,1.0,1,1,1,0.0,2,17741.0
1495,0,53.0,1,1,11.0,2,1,2,3.0,2,3.0,1,5.0,0,4,1,0.0,4,34094.0
1311,0,18.0,0,1,20.0,3,1,2,3.0,0,3.0,2,2.0,0,5,1,0.0,1,16514.0
1018,0,36.0,1,1,10.0,2,2,2,4.0,1,3.0,2,2.0,0,5,1,1.0,2,20810.0
2521,0,46.0,1,1,13.0,2,2,3,4.0,3,5.0,0,6.0,1,3,0,1.0,3,31923.0
3084,0,25.0,0,1,11.0,2,2,3,5.0,0,3.0,0,2.0,0,3,0,1.0,1,21840.0
426,0,30.0,0,1,8.0,3,1,2,3.0,0,3.0,2,1.0,0,4,1,0.0,1,17564.0
3427,0,35.0,1,1,9.0,1,0,4,4.0,1,3.0,3,3.0,0,5,1,2.0,2,25365.0
1262,1,43.0,0,1,23.0,1,2,2,4.0,0,3.0,1,1.0,1,5,1,1.0,1,17437.0
3225,0,27.0,1,1,7.0,3,2,3,5.0,0,5.0,0,3.0,0,3,0,2.0,1,22633.0
2432,1,51.0,1,3,33.0,2,2,2,3.0,1,3.0,2,2.0,1,5,1,1.0,2,29026.0
942,0,36.0,1,1,16.0,1,1,3,3.0,3,3.0,0,4.0,0,3,0,2.0,3,22094.0
3715,1,22.0,1,3,14.0,3,2,3,4.0,0,4.0,3,3.0,0,5,1,2.0,1,21357.0
2124,0,39.0,1,2,8.0,2,1,2,4.0,1,3.0,1,1.0,0,3,1,0.0,2,20204.0
3132,1,20.0,1,3,28.0,2,2,3,5.0,0,4.0,2,3.0,1,2,0,2.0,1,20799.0
4001,0,52.0,1,1,16.0,2,2,4,4.0,0,3.0,1,5.0,0,3,1,1.0,1,20753.0
3281,0,41.0,0,1,16.0,3,1,3,4.0,3,3.0,2,2.0,0,4,0,1.0,3,32177.0
142,0,38.0,1,1,9.0,1,1,2,3.0,1,3.0,2,4.0,1,5,0,0.0,2,1000.0
1823,0,37.0,1,1,12.0,3,2,2,1.0,1,5.0,1,5.0,1,3,1,1.0,2,20974.0
4886,1,19.0,1,3,16.0,3,2,3,4.0,0,3.0,2,3.0,0,5,0,2.0,1,20289.0
533,0,40.0,0,3,11.0,2,2,2,4.0,3,5.0,0,6.0,1,5,0,1.0,3,25475.0
1583,0,24.0,1,1,24.0,2,2,2,3.0,0,3.0,1,1.0,0,4,0,0.0,1,17774.0
1461,1,50.0,1,3,34.0,3,2,2,4.0,3,5.0,1,5.0,1,5,0,0.0,3,25854.0
3094,0,44.0,0,1,7.0,2,1,3,4.0,1,3.0,0,6.0,0,2,1,2.0,2,24240.0
1552,0,55.0,1,3,6.0,2,2,3,3.0,3,3.0,1,4.0,0,1,0,2.0,3,25239.0
2323,0,19.0,1,1,15.0,2,2,2,3.0,0,5.0,2,2.0,0,3,0,1.0,1,17552.0
1530,0,32.0,1,1,6.0,3,2,2,3.0,1,3.0,1,2.0,1,4,1,1.0,2,21162.0
107,1,25.0,1,3,11.0,3,2,2,4.0,1,3.0,2,2.0,1,3,1,0.0,2,20744.0
1929,0,41.0,0,1,8.0,2,1,3,4.0,1,3.0,3,3.0,1,1,0,0.0,2,21811.0
4185,1,48.0,0,1,36.0,2,2,3,4.0,3,4.0,1,3.0,1,3,1,1.0,3,30527.0
1756,1,44.0,0,1,30.0,2,2,2,3.0,0,3.0,1,4.0,1,5,0,1.0,1,18161.0
1748,0,26.0,0,1,6.0,2,1,2,3.0,1,4.0,1,2.0,0,5,1,1.0,2,21397.0
840,0,35.0,1,1,6.0,3,2,2,4.0,0,3.0,0,7.0,0,2,1,1.0,1,17258.0
2642,0,39.0,1,1,9.0,2,2,3,4.0,1,3.0,0,2.0,0,2,0,2.0,2,25231.0
1298,1,46.0,1,1,27.0,3,1,3,3.0,1,4.0,1,5.0,0,3,1,2.0,2,23926.0
159,0,34.0,0,3,8.0,3,1,3,3.0,0,3.0,0,7.0,0,5,1,2.0,1,17231.0
1736,0,31.0,1,1,29.0,3,2,3,4.0,1,3.0,1,1.0,0,3,0,1.0,2,20582.0
3064,0,36.0,1,1,34.0,3,1,3,5.0,0,5.0,2,3.0,0,4,1,2.0,1,21237.0
2669,0,60.0,1,1,10.0,2,2,4,5.0,0,3.0,0,5.0,0,3,0,2.0,1,20855.0
